7,6,632.49,97.51,24.25,49.98,1,2,-1,-1
7,7,958.42,124.97,26.03,54.25,1,2,-1,-1
7,8,1278.92,164.46,23.16,52.22,1,2,-1,-1
7,10,198.7,267.19,48.78,81.24,1,2,-1,-1
7,11,543.46,423.78,44.92,88.21,1,2,-1,-1
7,12,1195.67,256.13,32.09,85.07,1,2,-1,-1
7,13,445.8,414.29,50.83,75.52,1,2,-1,-1
7,14,1106.66,349.6,36.42,73.64,1,2,-1,-1
7,22,838.2,462.33,17.96,48.12,1,2,-1,-1
7,27,708.61,224.82,23.01,73.18,1,2,-1,-1
7,28,502.34,483.37,25.55,35.7,1,2,-1,-1
8,1,791.05,195.96,36.21,71.39,1,2,-1,-1
8,2,454.8,154.15,32.23,62.02,1,2,-1,-1
8,3,911.13,185.42,36.73,64.17,1,2,-1,-1
8,4,790.36,83.86,24.91,44.42,1,2,-1,-1
8,5,515.57,159.4,35.75,65.89,1,2,-1,-1
8,6,644.2,96.79,24.26,49.95,1,2,-1,-1
8,7,970.9,124.98,26.4,55.18,1,2,-1,-1
8,8,1284.01,167.03,22.32,50.33,1,2,-1,-1
8,10,205.91,266.36,46.37,78.48,1,2,-1,-1
8,11,549.76,421.18,43.22,86.49,1,2,-1,-1
8,12,1204.98,255.93,33.25,85.19,1,2,-1,-1
8,13,440.88,413.4,53.13,79.67,1,2,-1,-1
8,14,1110.38,349.74,35.38,72.04,1,2,-1,-1
8,22,842.71,461.73,17.22,46.14,1,2,-1,-1
8,27,721.2,225.2,23.76,73.0,1,2,-1,-1
8,28,502.96,487.97,23.73,33.15,1,2,-1,-1
9,1,800.61,197.46,35.25,70.71,1,2,-1,-1
9,2,466.58,153.88,31.32,61.89,1,2,-1,-1
9,3,922.35,185.8,36.9,64.66,1,2,-1,-1
9,4,803.32,83.49,25.22,45.4,1,2,-1,-1
9,5,526.51,158.97,35.62,66.88,1,2,-1,-1
9,6,655.51,96.13,23.89,49.47,1,2,-1,-1
9,7,983.24,125.25,26.55,55.8,1,2,-1,-1
9,8,1289.11,169.61,21.48,48.43,1,2,-1,-1
9,10,216.05,265.35,45.74,78.22,1,2,-1,-1
9,11,556.11,420.31,39.43,80.24,1,2,-1,-1
9,12,1208.31,256.12,34.1,86.53,1,2,-1,-1
9,13,449.57,413.29,53.73,81.33,1,2,-1,-1
9,14,1116.1,348.72,34.49,70.91,1,2,-1,-1
9,22,847.23,461.14,16.48,44.16,1,2,-1,-1
9,27,734.13,225.45,24.51,72.65,1,2,-1,-1
9,28,503.58,492.57,21.9,30.6,1,2,-1,-1
9,35,862.46,452.69,35.42,73.1,1,2,-1,-1
10,1,809.57,198.1,34.11,69.82,1,2,-1,-1
10,2,479.18,154.32,30.82,62.17,1,2,-1,-1
10,3,932.76,186.18,36.49,64.63,1,2,-1,-1
10,4,815.87,84.58,25.21,45.26,1,2,-1,-1
10,5,538.51,158.35,35.37,67.66,1,2,-1,-1
10,6,666.63,95.75,23.81,49.91,1,2,-1,-1
10,7,996.06,126.28,26.16,55.48,1,2,-1,-1
10,8,1294.2,172.18,20.64,46.54,1,2,-1,-1
10,10,226.58,264.11,46.64,80.46,1,2,-1,-1
10,11,561.4,418.28,41.48,85.15,1,2,-1,-1
10,12,1215.67,257.88,33.95,86.1,1,2,-1,-1
10,13,459.88,412.96,52.46,80.56,1,2,-1,-1
10,14,1120.25,348.33,40.7,83.63,1,2,-1,-1
10,22,851.74,460.54,15.74,42.18,1,2,-1,-1
10,27,747.06,225.53,25.41,72.42,1,2,-1,-1
10,28,504.2,497.17,20.07,28.05,1,2,-1,-1
10,35,867.36,450.74,38.43,79.07,1,2,-1,-1
10,39,677.82,50.21,27.02,44.32,1,2,-1,-1
11,1,819.39,198.06,33.36,69.55,1,2,-1,-1
11,2,491.08,154.43,30.82,62.36,1,2,-1,-1
11,3,945.71,201.82,28.14,49.33,1,2,-1,-1
11,4,829.26,85.39,25.06,44.54,1,2,-1,-1
11,5,551.37,158.32,35.2,68.31,1,2,-1,-1
11,6,678.54,95.67,24.11,51.23,1,2,-1,-1
11,7,1008.62,127.54,24.95,53.72,1,2,-1,-1
11,8,1299.29,174.76,19.8,44.64,1,2,-1,-1
11,10,235.76,263.13,47.22,81.56,1,2,-1,-1
11,11,566.79,414.67,43.36,88.77,1,2,-1,-1
11,12,1232.06,259.84,27.02,68.04,1,2,-1,-1
11,13,468.93,412.01,51.51,79.65,1,2,-1,-1
11,14,1123.62,347.11,38.7,79.52,1,2,-1,-1
11,22,856.25,459.95,15.0,40.2,1,2,-1,-1
11,27,760.97,226.2,26.25,71.58,1,2,-1,-1
11,28,504.83,501.77,18.25,25.49,1,2,-1,-1
11,35,873.09,448.23,40.71,83.6,1,2,-1,-1
11,39,690.88,50.31,27.15,44.91,1,2,-1,-1
12,1,830.09,196.94,33.98,71.44,1,2,-1,-1
12,2,502.7,155.03,30.92,61.76,1,2,-1,-1
12,3,956.94,206.3,25.92,45.19,1,2,-1,-1
12,4,842.59,85.99,24.98,44.28,1,2,-1,-1
12,5,564.69,158.96,34.64,67.73,1,2,-1,-1
12,6,691.02,96.01,24.16,51.78,1,2,-1,-1
12,7,1021.25,127.94,24.4,53.32,1,2,-1,-1
12,8,1304.38,177.34,18.96,42.75,1,2,-1,-1
12,10,238.2,262.81,46.14,82.03,1,2,-1,-1
12,11,574.0,411.84,32.84,66.58,1,2,-1,-1
12,12,1239.97,263.1,31.53,78.97,1,2,-1,-1
12,13,475.36,410.74,51.79,80.09,1,2,-1,-1
12,14,1127.53,348.57,38.22,78.52,1,2,-1,-1
12,22,860.77,459.35,14.26,38.22,1,2,-1,-1
12,27,773.47,226.35,27.17,71.63,1,2,-1,-1
12,28,505.45,506.37,16.42,22.94,1,2,-1,-1
12,35,877.65,446.44,42.13,86.5,1,2,-1,-1
12,39,703.28,51.3,27.06,45.27,1,2,-1,-1
13,1,841.32,196.8,34.4,72.12,1,2,-1,-1
13,2,515.03,155.79,31.35,61.71,1,2,-1,-1
13,3,968.49,207.12,25.46,43.87,1,2,-1,-1
13,4,855.5,86.59,25.04,44.27,1,2,-1,-1
13,5,577.71,159.57,34.5,67.45,1,2,-1,-1
13,6,703.61,96.9,24.3,52.01,1,2,-1,-1
13,7,1034.39,128.09,24.55,54.06,1,2,-1,-1
13,8,1309.47,179.91,18.12,40.86,1,2,-1,-1
13,10,244.35,263.21,45.03,82.49,1,2,-1,-1
13,11,578.06,409.62,31.82,64.52,1,2,-1,-1
13,12,1247.09,263.46,32.86,82.53,1,2,-1,-1
13,13,481.78,409.47,52.08,80.53,1,2,-1,-1
13,14,1124.12,350.96,42.37,85.61,1,2,-1,-1
13,22,865.28,458.76,13.53,36.25,1,2,-1,-1
13,27,785.73,225.89,28.06,72.37,1,2,-1,-1
13,28,506.07,510.97,14.59,20.39,1,2,-1,-1
13,35,892.61,446.85,40.9,82.53,1,2,-1,-1
13,39,716.49,51.65,26.4,44.69,1,2,-1,-1
13,43,962.87,186.06,21.96,34.6,1,2,-1,-1
13,44,577.4,429.04,49.18,73.74,1,2,-1,-1
14,1,850.68,196.76,35.05,72.34,1,2,-1,-1
14,2,527.15,156.66,31.63,61.27,1,2,-1,-1
14,3,979.53,208.17,25.49,43.27,1,2,-1,-1
14,4,867.71,86.26,25.2,44.5,1,2,-1,-1
14,5,590.23,160.58,34.43,66.73,1,2,-1,-1
14,6,715.54,97.7,24.36,51.48,1,2,-1,-1
14,7,1047.35,127.86,24.68,54.38,1,2,-1,-1
14,8,1314.56,182.49,17.28,38.96,1,2,-1,-1
14,10,255.43,264.45,43.15,81.34,1,2,-1,-1
14,11,582.12,407.39,30.8,62.45,1,2,-1,-1
14,12,1254.27,261.74,31.92,82.58,1,2,-1,-1
14,13,488.21,408.2,52.36,80.98,1,2,-1,-1
14,14,1126.93,351.41,43.13,87.15,1,2,-1,-1
14,22,869.79,458.17,12.79,34.27,1,2,-1,-1
14,27,796.95,225.84,28.57,72.95,1,2,-1,-1
14,28,506.69,515.57,12.76,17.83,1,2,-1,-1
14,35,896.7,446.05,36.36,73.55,1,2,-1,-1
14,39,730.01,51.99,25.96,44.29,1,2,-1,-1
14,43,973.79,186.08,23.01,36.4,1,2,-1,-1
14,44,579.45,415.3,54.24,81.65,1,2,-1,-1
14,46,1124.05,389.74,27.04,52.13,1,2,-1,-1
15,1,860.13,196.92,35.96,72.78,1,2,-1,-1
15,2,539.53,157.22,32.02,61.77,1,2,-1,-1
15,3,985.73,193.66,34.03,57.72,1,2,-1,-1
15,4,879.56,86.47,25.18,44.76,1,2,-1,-1
15,5,602.22,161.62,34.71,66.55,1,2,-1,-1
15,6,727.41,98.91,24.91,51.17,1,2,-1,-1
15,7,1060.03,127.98,25.09,54.94,1,2,-1,-1
15,8,1319.65,185.06,16.44,37.07,1,2,-1,-1
15,10,265.94,264.79,42.85,81.54,1,2,-1,-1
15,11,586.18,405.17,29.78,60.38,1,2,-1,-1
15,12,1261.07,261.33,29.68,81.37,1,2,-1,-1
15,13,494.63,406.92,52.65,81.42,1,2,-1,-1
15,14,1136.21,353.74,36.91,74.78,1,2,-1,-1
15,22,874.31,457.57,12.05,32.29,1,2,-1,-1
15,27,808.2,225.85,28.4,72.6,1,2,-1,-1
15,28,507.31,520.17,10.94,15.28,1,2,-1,-1
15,35,896.82,444.0,36.81,75.59,1,2,-1,-1
15,39,741.59,52.82,25.25,43.54,1,2,-1,-1
15,43,980.87,186.0,23.4,37.01,1,2,-1,-1
15,44,582.56,410.79,55.29,83.77,1,2,-1,-1
15,46,1130.22,391.5,27.69,52.12,1,2,-1,-1
16,1,869.88,198.31,35.94,71.56,1,2,-1,-1
16,2,551.09,157.79,32.01,62.27,1,2,-1,-1
16,3,993.03,189.84,37.08,61.89,1,2,-1,-1
16,4,891.14,87.46,24.12,43.64,1,2,-1,-1
16,5,613.65,162.37,34.74,66.06,1,2,-1,-1
16,6,738.43,99.94,25.63,51.18,1,2,-1,-1
16,7,1071.62,128.78,25.78,55.22,1,2,-1,-1
16,8,1324.74,187.64,15.6,35.18,1,2,-1,-1
16,10,272.25,264.99,41.44,80.99,1,2,-1,-1
16,11,590.24,402.95,28.76,58.31,1,2,-1,-1
16,12,1269.07,261.76,29.74,81.52,1,2,-1,-1
16,13,501.06,405.65,52.93,81.86,1,2,-1,-1
16,14,1138.26,355.37,40.57,84.3,1,2,-1,-1
16,22,878.82,456.98,11.31,30.31,1,2,-1,-1
16,27,818.34,225.93,28.13,72.79,1,2,-1,-1
16,28,507.93,524.77,9.11,12.73,1,2,-1,-1
16,35,904.47,441.36,35.22,70.37,1,2,-1,-1
16,39,754.78,53.23,25.15,43.32,1,2,-1,-1
16,43,987.95,185.93,23.78,37.62,1,2,-1,-1
16,44,583.36,408.44,58.11,89.68,1,2,-1,-1
16,46,1132.73,390.15,28.74,54.1,1,2,-1,-1
17,1,878.14,200.0,36.09,71.34,1,2,-1,-1
17,2,561.8,157.68,31.7,62.75,1,2,-1,-1
17,3,1002.1,190.82,36.87,60.99,1,2,-1,-1
17,4,902.43,88.47,22.84,42.4,1,2,-1,-1
17,5,625.1,163.14,34.77,65.92,1,2,-1,-1
17,6,750.1,101.12,25.62,50.73,1,2,-1,-1
17,7,1082.14,130.04,26.71,54.89,1,2,-1,-1
17,8,1329.83,190.21,14.76,33.28,1,2,-1,-1
17,10,280.15,264.59,41.26,82.44,1,2,-1,-1
17,11,594.3,400.73,27.74,56.24,1,2,-1,-1
17,12,1277.06,262.19,29.79,81.67,1,2,-1,-1
17,13,535.0,415.34,43.99,71.25,1,2,-1,-1
17,14,1144.25,355.87,36.72,77.51,1,2,-1,-1
17,22,909.9,479.83,17.45,45.23,1,2,-1,-1
17,27,828.49,225.87,27.86,73.09,1,2,-1,-1
17,28,508.55,529.37,7.28,10.17,1,2,-1,-1
17,35,907.3,439.93,33.6,66.44,1,2,-1,-1
17,39,766.73,54.11,24.91,42.89,1,2,-1,-1
17,43,995.03,185.86,24.16,38.22,1,2,-1,-1
17,44,585.9,407.05,55.27,87.39,1,2,-1,-1
17,46,1135.24,388.81,29.79,56.07,1,2,-1,-1
18,1,886.29,200.54,36.23,71.99,1,2,-1,-1
18,2,572.55,158.25,30.35,62.2,1,2,-1,-1
18,3,1012.87,191.71,37.41,61.45,1,2,-1,-1
18,4,914.2,89.21,22.62,42.76,1,2,-1,-1
18,5,636.07,163.69,34.48,65.7,1,2,-1,-1
18,6,760.47,101.95,25.75,50.96,1,2,-1,-1
18,7,1092.04,131.85,27.9,54.7,1,2,-1,-1
18,8,1334.92,192.79,13.92,31.39,1,2,-1,-1
18,10,288.65,264.47,41.17,83.21,1,2,-1,-1
18,11,598.36,398.5,26.72,54.18,1,2,-1,-1
18,12,1285.06,262.63,29.85,81.82,1,2,-1,-1
18,13,545.98,416.48,45.85,76.93,1,2,-1,-1
18,14,1147.63,356.28,40.87,86.82,1,2,-1,-1
18,22,914.06,480.18,17.71,45.45,1,2,-1,-1
18,27,838.96,226.3,27.85,73.86,1,2,-1,-1
18,28,509.17,533.97,5.45,7.62,1,2,-1,-1
18,35,912.49,439.27,33.72,66.08,1,2,-1,-1
18,39,777.79,55.85,23.99,41.37,1,2,-1,-1
18,43,1002.11,185.78,24.55,38.83,1,2,-1,-1
18,44,589.23,408.02,54.69,88.93,1,2,-1,-1
18,46,1137.75,387.46,30.84,58.05,1,2,-1,-1
18,53,512.33,451.13,17.56,42.94,1,2,-1,-1
19,1,893.5,201.91,35.14,70.76,1,2,-1,-1
19,2,582.5,158.85,29.13,62.25,1,2,-1,-1
19,3,1021.1,192.47,37.84,62.22,1,2,-1,-1
19,4,925.45,89.4,22.82,43.92,1,2,-1,-1
19,5,645.59,163.77,34.53,66.2,1,2,-1,-1
19,6,771.55,101.66,25.69,51.69,1,2,-1,-1
19,7,1102.92,134.17,29.17,54.52,1,2,-1,-1
19,10,295.13,264.91,41.56,83.32,1,2,-1,-1
19,11,602.42,396.28,25.7,52.11,1,2,-1,-1
19,12,1293.06,263.06,29.91,81.98,1,2,-1,-1
19,13,543.96,416.66,42.18,71.25,1,2,-1,-1
19,14,1152.67,356.37,38.29,80.42,1,2,-1,-1
19,22,920.53,481.42,18.35,45.54,1,2,-1,-1
19,27,849.31,226.88,28.08,74.84,1,2,-1,-1
19,28,509.8,538.57,3.63,5.07,1,2,-1,-1
19,35,915.07,439.13,33.43,65.54,1,2,-1,-1
19,39,788.21,56.07,24.09,41.93,1,2,-1,-1
19,43,1009.19,185.71,24.93,39.44,1,2,-1,-1
19,44,595.73,407.58,48.27,79.87,1,2,-1,-1
19,46,1140.26,386.11,31.89,60.03,1,2,-1,-1
19,53,514.02,453.45,16.55,40.47,1,2,-1,-1
20,1,899.49,202.21,34.41,71.06,1,2,-1,-1
20,2,593.26,158.96,28.45,63.11,1,2,-1,-1
20,3,1028.02,192.96,37.52,62.3,1,2,-1,-1
20,4,935.42,90.74,23.23,44.71,1,2,-1,-1
20,5,656.5,163.76,33.97,66.95,1,2,-1,-1
20,6,781.98,102.04,25.21,52.0,1,2,-1,-1
20,7,1114.55,136.99,29.55,52.91,1,2,-1,-1
20,10,300.06,266.09,42.15,83.06,1,2,-1,-1
20,11,606.48,394.06,24.68,50.04,1,2,-1,-1
20,12,1301.06,263.49,29.96,82.13,1,2,-1,-1
20,13,548.48,417.2,41.7,69.99,1,2,-1,-1
20,14,1155.65,355.04,37.51,78.52,1,2,-1,-1
20,22,926.4,483.72,19.32,43.61,1,2,-1,-1
20,27,859.09,227.91,28.41,75.09,1,2,-1,-1
20,28,510.42,543.17,1.8,2.51,1,2,-1,-1
20,35,916.55,439.24,34.0,67.13,1,2,-1,-1
20,39,802.27,68.5,17.74,30.14,1,2,-1,-1
20,43,1016.27,185.63,25.32,40.04,1,2,-1,-1
20,44,600.58,408.16,45.78,77.53,1,2,-1,-1
20,46,1142.77,384.76,32.94,62.0,1,2,-1,-1
20,53,515.71,455.78,15.54,38.01,1,2,-1,-1
21,1,907.21,202.43,34.36,72.52,1,2,-1,-1
21,2,603.19,159.65,28.03,63.52,1,2,-1,-1
21,3,1034.89,192.72,37.39,63.51,1,2,-1,-1
21,4,945.16,91.57,23.87,46.03,1,2,-1,-1
21,5,666.07,164.09,32.96,67.52,1,2,-1,-1
21,6,792.75,101.96,24.69,52.5,1,2,-1,-1
21,7,1125.88,139.42,29.82,51.73,1,2,-1,-1
21,10,306.04,267.52,42.72,83.15,1,2,-1,-1
21,11,607.71,434.7,33.97,70.41,1,2,-1,-1
21,12,1309.06,263.92,30.02,82.28,1,2,-1,-1
21,13,555.75,417.19,41.33,69.37,1,2,-1,-1
21,14,1160.2,354.61,37.55,77.59,1,2,-1,-1
21,22,932.87,485.0,19.04,42.96,1,2,-1,-1
21,27,868.05,229.2,28.81,74.7,1,2,-1,-1
21,28,511.04,547.77,-0.03,-0.04,1,2,-1,-1
21,35,921.26,439.67,39.21,77.25,1,2,-1,-1
21,39,808.05,59.38,23.72,41.22,1,2,-1,-1
21,43,1023.35,185.56,25.7,40.65,1,2,-1,-1
21,44,606.71,408.39,39.41,67.9,1,2,-1,-1
21,46,1151.23,393.84,27.5,51.43,1,2,-1,-1
21,53,517.4,458.1,14.53,35.54,1,2,-1,-1
21,60,504.58,458.26,44.5,65.62,1,2,-1,-1
22,1,915.59,203.21,34.57,74.16,1,2,-1,-1
22,2,612.08,160.89,27.74,62.67,1,2,-1,-1
22,3,1044.3,192.59,37.03,64.74,1,2,-1,-1
22,4,955.35,92.66,23.1,44.66,1,2,-1,-1
22,5,676.13,164.58,32.0,67.85,1,2,-1,-1
22,6,802.58,101.62,24.52,53.75,1,2,-1,-1
22,7,1136.56,141.02,30.18,51.49,1,2,-1,-1
22,10,312.7,269.21,41.93,82.54,1,2,-1,-1
22,11,612.3,424.37,39.04,83.19,1,2,-1,-1
22,12,1317.06,264.35,30.07,82.43,1,2,-1,-1
22,13,557.27,416.93,45.0,75.12,1,2,-1,-1
22,14,1162.44,355.47,37.17,74.59,1,2,-1,-1
22,22,939.35,486.28,18.75,42.31,1,2,-1,-1
22,27,877.95,230.72,29.16,73.95,1,2,-1,-1
22,28,511.66,552.37,-1.86,-2.59,1,2,-1,-1
22,35,920.68,438.36,37.38,73.29,1,2,-1,-1
22,39,816.37,56.89,24.81,44.2,1,2,-1,-1
22,43,1030.43,185.48,26.08,41.26,1,2,-1,-1
22,44,610.11,405.95,38.74,66.75,1,2,-1,-1
22,46,1153.94,392.17,30.59,54.36,1,2,-1,-1
22,53,519.08,460.42,13.53,33.08,1,2,-1,-1
22,60,499.99,454.27,48.58,71.63,1,2,-1,-1
23,1,922.65,204.28,34.37,73.92,1,2,-1,-1
23,2,620.69,162.14,27.87,62.08,1,2,-1,-1
23,3,1052.99,192.44,36.92,66.41,1,2,-1,-1
23,4,964.09,92.46,23.33,46.07,1,2,-1,-1
23,5,685.65,164.71,31.26,68.24,1,2,-1,-1
23,6,811.75,101.61,24.45,54.83,1,2,-1,-1
23,7,1146.77,141.61,30.39,51.75,1,2,-1,-1
23,10,318.23,270.7,40.2,81.32,1,2,-1,-1
23,11,619.25,413.53,41.5,88.16,1,2,-1,-1
23,12,1325.06,264.79,30.13,82.59,1,2,-1,-1
23,13,562.03,416.5,44.68,75.07,1,2,-1,-1
23,14,1164.19,357.98,37.54,74.13,1,2,-1,-1
23,22,945.82,487.55,18.46,41.66,1,2,-1,-1
23,27,887.49,231.83,29.46,73.28,1,2,-1,-1
23,35,917.62,436.57,37.61,72.47,1,2,-1,-1
23,39,824.82,55.65,25.29,46.15,1,2,-1,-1
23,43,1037.51,185.41,26.47,41.86,1,2,-1,-1
23,44,613.52,403.5,38.07,65.59,1,2,-1,-1
23,46,1154.85,394.02,31.89,53.84,1,2,-1,-1
23,53,520.77,462.74,12.52,30.61,1,2,-1,-1
23,60,505.66,460.68,42.97,63.16,1,2,-1,-1
24,1,927.51,205.69,34.02,72.99,1,2,-1,-1
24,2,628.12,162.78,28.31,61.83,1,2,-1,-1
24,3,1059.77,193.14,36.11,65.9,1,2,-1,-1
24,4,971.21,92.28,23.08,46.8,1,2,-1,-1
24,5,693.04,164.3,31.1,69.32,1,2,-1,-1
24,6,818.31,102.19,24.21,54.86,1,2,-1,-1
24,7,1154.68,140.81,31.17,53.42,1,2,-1,-1
24,10,321.5,270.27,38.6,80.08,1,2,-1,-1
24,11,622.54,409.18,42.18,88.94,1,2,-1,-1
24,12,1333.06,265.22,30.18,82.74,1,2,-1,-1
24,13,566.3,415.14,44.89,75.23,1,2,-1,-1
24,14,1157.81,359.64,42.67,83.05,1,2,-1,-1
24,22,952.3,488.83,18.17,41.0,1,2,-1,-1
24,27,895.4,232.93,29.8,72.75,1,2,-1,-1
24,35,913.52,434.06,40.14,77.16,1,2,-1,-1
24,39,832.03,55.14,24.32,45.46,1,2,-1,-1
24,43,1044.59,185.34,26.85,42.47,1,2,-1,-1
24,44,616.92,401.05,37.4,64.44,1,2,-1,-1
24,46,1157.84,393.9,32.32,54.57,1,2,-1,-1
24,53,522.46,465.07,11.51,28.15,1,2,-1,-1
24,60,509.97,461.0,42.08,62.13,1,2,-1,-1
25,1,931.18,207.41,33.15,71.74,1,2,-1,-1
25,2,633.78,163.6,28.67,61.49,1,2,-1,-1
25,3,1063.03,193.98,35.81,65.56,1,2,-1,-1
25,4,975.59,91.98,23.04,48.06,1,2,-1,-1
25,5,697.82,164.9,31.04,69.41,1,2,-1,-1
25,6,822.84,102.19,24.65,55.89,1,2,-1,-1
25,7,1160.73,140.07,31.76,55.14,1,2,-1,-1
25,10,322.03,269.69,38.49,81.71,1,2,-1,-1
25,11,626.54,408.47,42.78,90.21,1,2,-1,-1
25,12,1341.06,265.65,30.24,82.89,1,2,-1,-1
25,13,568.27,414.12,44.82,74.68,1,2,-1,-1
25,14,1159.68,360.88,40.31,79.46,1,2,-1,-1
25,22,958.77,490.11,17.88,40.35,1,2,-1,-1
25,27,900.78,233.37,29.84,72.41,1,2,-1,-1
25,35,908.66,432.36,40.01,77.27,1,2,-1,-1
25,39,836.72,55.03,23.96,45.81,1,2,-1,-1
25,43,1051.68,185.26,27.23,43.08,1,2,-1,-1
25,44,620.32,398.61,36.73,63.29,1,2,-1,-1
25,46,1152.99,398.19,30.3,51.76,1,2,-1,-1
25,53,524.14,467.39,10.5,25.68,1,2,-1,-1
25,60,508.39,459.29,43.88,64.79,1,2,-1,-1
26,1,932.01,209.25,31.84,70.18,1,2,-1,-1
26,2,637.04,163.8,28.87,61.54,1,2,-1,-1
26,3,1064.95,195.58,34.51,63.13,1,2,-1,-1
26,4,985.39,92.37,23.2,48.39,1,2,-1,-1
26,5,700.01,164.48,31.84,70.57,1,2,-1,-1
26,6,825.33,102.32,25.22,56.38,1,2,-1,-1
26,7,1164.83,139.43,32.09,56.31,1,2,-1,-1
26,10,320.36,269.95,38.46,82.49,1,2,-1,-1
26,11,619.29,406.36,43.01,89.72,1,2,-1,-1
26,12,1349.06,266.08,30.29,83.04,1,2,-1,-1
26,13,564.58,414.33,45.66,74.8,1,2,-1,-1
26,14,1157.77,361.81,40.4,80.66,1,2,-1,-1
26,22,965.25,491.38,17.59,39.7,1,2,-1,-1
26,27,904.02,234.27,29.67,72.46,1,2,-1,-1
26,35,902.68,431.78,41.72,83.34,1,2,-1,-1
26,39,839.15,55.14,23.83,46.4,1,2,-1,-1
26,43,1058.76,185.19,27.62,43.69,1,2,-1,-1
26,44,623.73,396.16,36.06,62.13,1,2,-1,-1
26,46,1154.6,407.5,24.54,42.78,1,2,-1,-1
26,53,525.83,469.71,9.49,23.22,1,2,-1,-1
26,60,513.83,461.56,41.1,60.52,1,2,-1,-1
27,1,929.87,210.08,30.43,69.21,1,2,-1,-1
27,2,638.32,163.73,28.85,61.59,1,2,-1,-1
27,3,1064.12,197.25,34.11,62.72,1,2,-1,-1
27,4,995.2,92.76,23.35,48.71,1,2,-1,-1
27,5,701.57,164.93,31.95,70.38,1,2,-1,-1
27,6,827.04,102.99,25.53,56.11,1,2,-1,-1
27,7,1168.06,138.74,32.72,57.92,1,2,-1,-1
27,10,315.37,269.07,39.68,84.5,1,2,-1,-1
